idx,success,timestep,world_x_mean,world_x_std,world_y_mean,world_y_std,world_z_mean,world_z_std,rot_x_mean,rot_x_std,rot_y_mean,rot_y_std,rot_z_mean,rot_z_std,open_gripper_mean,open_gripper_std
202,1,89,0.015114292601261526,0.019517581982733737,0.0006089199107598744,0.00889941103754849,-0.0016322264720346463,0.009875658198202289,0.014240975379393356,0.022464420843327622,-0.026031062897686644,0.030635341898770114,-0.014950966773278562,0.033641725909121525,0.6069072440278866,0.2634873019127009
203,1,90,0.015161741355368859,0.019196899711878716,0.0007994139001083419,0.00881003812365595,-0.0020812233923636595,0.00818749292773513,0.013806762246364481,0.022715690371024437,-0.026355061108695864,0.029664373363703946,-0.01669772612202165,0.03613300466027441,0.6043122722334955,0.2474459089559532
204,1,91,0.016550162448642537,0.020477383285240024,-0.0005405089375213268,0.009140805802395614,-0.00019943364702531516,0.00875514034084382,0.013197444577705,0.023497214086206808,-0.028845057652816725,0.028188475818329048,-0.016209694407994944,0.03312262210242505,0.5753357856990216,0.25913449964362373
205,1,92,0.015575446915821137,0.01975536838980226,0.001570448840287191,0.008915442070559412,-0.0021758974753496195,0.009211522137662367,0.01176376420604751,0.021415159483980074,-0.028018153487270846,0.028330428398266556,-0.009840163554465334,0.035903789615728536,0.5863269186420247,0.27175867402794995
206,1,93,0.01684110573649744,0.020354423012970416,0.0010985943644843154,0.010276934418034709,-0.0012211899883894416,0.008671132032943752,0.015231982362898817,0.022519399268300457,-0.03143088347352761,0.02902826980375217,-0.015988025084640492,0.03935290228406864,0.5963264810682929,0.2471099806271927
207,1,94,0.01483760094416983,0.019922154187925683,0.0010802217727786927,0.010132268336960447,-0.0022945443919793044,0.009092132946320065,0.015134282559373003,0.023430468242505727,-0.026052560833644423,0.03019825764811387,-0.00938760691729854,0.04088216160668803,0.6024917593655343,0.2470278189038213
208,1,95,0.01421089379637716,0.020435831526448338,-0.00011013339165225449,0.01017225444589836,-0.0013725367875281511,0.008799627485263235,0.014097904295700264,0.02461538257800099,-0.02481907806782478,0.031178378095376817,-0.014848075675915968,0.04179615785198809,0.6070457484946598,0.24766155816035462
209,1,96,0.012989471749338961,0.02173689609535425,0.0003299994915728313,0.01010314076710892,-0.0025829910790609095,0.009897649802120339,0.013453816414012956,0.024900741638723467,-0.022113640683703348,0.036030472528226165,-0.00812899983620189,0.0435332954104461,0.5883083580480053,0.24843848479504496
210,1,97,0.015656808351749523,0.020522019333647258,0.00033172589468195775,0.009902646993143336,-0.003090935071267895,0.010094001799439282,0.01306774096012065,0.02410759012187716,-0.026138793085852926,0.03548662357088213,-0.011322967711852712,0.04222561902729218,0.5889047324586815,0.24694899560184674
211,1,98,0.015833669558551897,0.020837261957224077,0.00048561857393518627,0.009478375732589134,-0.0044398764186798665,0.009153995715320698,0.008596643340501342,0.023928988297909893,-0.024302272449750428,0.03363021386255173,-0.016674039633550658,0.03961208775311767,0.6231425082141233,0.26132631465153666
212,1,99,0.018315371738592445,0.019998192672401313,0.0010579222454966944,0.009207909606757473,-0.0031881179969081865,0.009020717099445949,0.010995089768498861,0.024073787934398436,-0.028374497988657228,0.03279402017355387,-0.01666339841016776,0.040327392371034616,0.5906129044807439,0.2586438027981276
213,1,100,0.017706487676313297,0.020432555464261978,0.00021119056594744864,0.010332562156495535,-0.0032937033887900226,0.009023247096538557,0.010257416221795084,0.025837589821956955,-0.024846586453148106,0.033085815967200984,-0.02232800478383337,0.044028426237483535,0.562624106661365,0.2580915813216978
214,1,101,0.015954098927617198,0.019797933527586895,0.0008589136927055156,0.010395988482880843,-0.002684374841802317,0.008368437580626494,0.00830781311221789,0.02493199238599031,-0.024796179020151275,0.03089763718364238,-0.015048021690944475,0.04339412345536461,0.586146302319736,0.25429674381781525
215,1,102,0.018999319601119967,0.01956410644534727,0.00015329784430543594,0.010524102559417676,-0.002803894737496243,0.008677362338378061,0.01313448326296693,0.023963063846140203,-0.02902963949094753,0.030138720219421704,-0.014933209291261318,0.0409894462324699,0.5916432999665518,0.2657297273826878
216,1,103,0.018137045708680553,0.020392933966556358,-0.00011450578350877902,0.010760451191795474,-0.002372917325430831,0.009327010531402417,0.009261788260038263,0.025654563298411932,-0.03187782093848155,0.03105773293329226,-0.014725416949909831,0.04361930712154712,0.5929340760849767,0.2671433561243524
217,1,104,0.017254702207760285,0.019830307750959196,0.0006288218455183385,0.009765678015028142,-0.000840100180650989,0.0094774921714919,0.009376658231602953,0.022906484734253624,-0.03166865119867477,0.030297783039646798,-0.011931241800135581,0.039127526620723406,0.577929858322851,0.2548329622968677
218,1,105,0.01589021769911434,0.020157636447751353,0.000751392405870228,0.009047785014205398,-0.0031552589559375285,0.00855734042407011,0.013408651594433557,0.0209610012333384,-0.02722821589221013,0.030045339891713516,-0.014856392742875368,0.03384664499559805,0.5836416664661707,0.23693252210175908
219,1,106,0.01680194549949735,0.02186894490477736,0.0015189930445143715,0.00926861054553002,-0.0023378144651010646,0.009043907126015807,0.01144748817668152,0.021553136768282598,-0.031220228934581366,0.033274241832870796,-0.012418127952858682,0.0336250941674758,0.5702678655749448,0.24029468745123939
220,1,107,0.016960716190337982,0.021681092937435514,0.0006381245565243326,0.00974067836922989,-0.0034810637317660136,0.008821845825786594,0.007972926536553302,0.020261095545086066,-0.02784770978885534,0.03358443535478963,-0.012300406902904655,0.033246809261864234,0.6101953809377292,0.24884737436778862
221,1,108,0.017217363686827164,0.022118976233116764,0.0014029391411292122,0.009612746931255484,-0.0036261934484061857,0.00887467596744097,0.00748686988756797,0.020828750690659543,-0.030811633580080468,0.03487019941102327,-0.01316990577906582,0.03463486485030649,0.5892657439159259,0.2484619427181612
222,1,109,0.01550620539476549,0.021307294826906693,0.00024121877102135293,0.00934048894796518,-0.0033521768028032064,0.008403037752080724,0.00954328259194176,0.021232954712755995,-0.02672049653563421,0.03355429558986327,-0.013185681817527198,0.03465683902013458,0.5901465390689796,0.23653086440537066
223,1,110,0.013044324521778075,0.02221498474281433,-0.00015993464400277968,0.009291294344047896,-0.002869401051800034,0.00901039727732854,0.009770462357298318,0.020882098975923285,-0.02483791370304999,0.03539586078158372,-0.01047371501213861,0.034487452233042226,0.591362340666296,0.24009635961838902
224,1,111,0.015604431586447911,0.022142310715358868,-3.434394862680593e-05,0.009617216693741725,-0.003027691335366342,0.009269395318255613,0.0080969038840867,0.022053287075718738,-0.02838917876619601,0.03713926250038103,-0.011065199232598388,0.03390090239553981,0.5840146369062245,0.2450361066477072
225,1,112,0.013367177256497612,0.02123391844064462,-0.0006935872138967889,0.009674540329398951,-0.0020006326058281177,0.008980410638990506,0.008662483094390048,0.021219148858559665,-0.02390704991428029,0.03417078441708328,-0.011376694825160434,0.03174312650600485,0.5737142215005663,0.2345928469774658
